edge_id,from_node_id,to_node_id,区域ID,区域名,方向,车道数,长度,轨迹,judgment,道路名称,道路等级
'-372693166#2',7745844496,4594047034,320508,姑苏区,北N,3,408.68,"MULTILINESTRING((120.63800630467139 31.313680105214228, 120.63752750890157 31.314868956013918, 120.63745004204634 31.31511456665164, 120.63724372339576 31.316077268934297, 120.6372042091663 31.31624601272812, 120.63712864864219 31.31671380177476, 120.63704189678093 31.317255252128774))",driveway,莫邪路,次干路
'-372693170#0',cluster_4713823518_4713823519,3762442399,320508,姑苏区,东E,3,91.66,"MULTILINESTRING((120.62743853001315 31.32087252535961, 120.6283848850275 31.32102476663334))",driveway,白塔东路,次干路
'-372693170#2',1446611204,cluster_4713823518_4713823519,320508,姑苏区,东E,3,91.71,"MULTILINESTRING((120.62635214001163 31.320665555929992, 120.62729312953032 31.320843049838153))",driveway,白塔东路,次干路
'-372693170#3',4580784824,1446611204,320508,姑苏区,东E,3,68.34,"MULTILINESTRING((120.62548678278944 31.320517955447354, 120.62619117132463 31.320636873495108))",driveway,白塔东路,次干路
'-372693170#4',430312148,4580784824,320508,姑苏区,东E,3,125.85,"MULTILINESTRING((120.62417914248024 31.32032779794946, 120.62548249314757 31.320517244724403))",driveway,白塔东路,次干路
-372693171#0',7535568646,566899916,320508,姑苏区,南S,3,54.81,"MULTILINESTRING((120.63328707876435 31.324742804062723, 120.63325767083126 31.324645846283346, 120.63318486472491 31.324255324481))",driveway,娄门内大街,次干路
'-372693171#1',1282714514,7535568646,320508,姑苏区,南S,3,50.95,"MULTILINESTRING((120.63335389749498 31.325196259631177, 120.63333479138788 31.3248934029889, 120.63328794719651 31.324745886612078))",driveway,娄门内大街,次干路
'-372693171#2',3762442418,1282714514,320508,姑苏区,南S,3,50.62,"MULTILINESTRING((120.63338192787101 31.325654681811585, 120.63335414710906 31.325198879805555))",driveway,娄门内大街,次干路
'-372693173',cluster_3762442419_5139744494_5872862452,3762442418,320508,姑苏区,南S,3,66.3,"MULTILINESTRING((120.63339118925929 31.326321462210704, 120.63338440235344 31.325723724387835))",driveway,娄门内大街,次干路
'-372693176#0',4571373138,1315251453,320508,姑苏区,北N,3,74.55,"MULTILINESTRING((120.63927197872117 31.30954660582598, 120.63909773543001 31.31020198582091))",driveway,莫邪路,次干路
'-372693176#1',4485169571,4571373138,320508,姑苏区,北N,3,392.52,"MULTILINESTRING((120.64029690167801 31.306060664062294, 120.64020505909437 31.306420016127635, 120.63974716438477 31.30786026830061, 120.63970984625288 31.30798765533839, 120.63957821692067 31.308484720476933, 120.63928741425512 31.309492142933358))",driveway,莫邪路,次干路
'-372693176#2',566834114,4485169571,320508,姑苏区,北N,3,503.09,"MULTILINESTRING((120.64096359127946 31.30158701211297, 120.64094680625496 31.301645148428996, 120.64070231965198 31.30219101005061, 120.6406495776915 31.302292589577103, 120.64062371380678 31.302365170154676, 120.64059275144744 31.302456868024596, 120.64056865788034 31.3025511273409, 120.64054218019781 31.30267781214598, 120.64029865729663 31.30412841180742, 120.64029471982697 31.304193638812723, 120.64029351288161 31.304254676966487, 120.64031344509493 31.304348392667208, 120.64042578462735 31.30470031468254, 120.64045626857148 31.30480477686258, 120.64047306481231 31.304940013646625, 120.64047311251726 31.305064480208795, 120.6404622258204 31.305197765014093, 120.64044475804165 31.305329575946033, 120.6403318204102 31.30589463026704, 120.64030537422909 31.306024201668293))",driveway,莫邪路,次干路
'-407520124#0',4095734709,4095734696,320508,姑苏区,北N,3,43.76,"MULTILINESTRING((120.62246014098037 31.31559299608242, 120.62248107695163 31.31573390287633, 120.62245355543536 31.31598872613165))",driveway,东脚门,巷（弄）
'-407520124#1',4095734692,4095734709,320508,姑苏区,北N,3,21.03,"MULTILINESTRING((120.6223711125143 31.315323206233455, 120.62244189069843 31.315470628373713, 120.62244691900413 31.315504633672557))",driveway,东脚门,巷（弄）
'-407520125#0',4095734694,4095734692,320508,姑苏区,东E,3,68.08,"MULTILINESTRING((120.62157179480052 31.31512927337192, 120.62163761344752 31.31517306376649, 120.62170766043705 31.31519492568225, 120.62225181443009 31.315246226829977))",driveway,观成巷,巷（弄）
'-407520125#1',4095734700,4095734694,320508,姑苏区,东E,3,62.7,"MULTILINESTRING((120.6209546776783 31.31494656015606, 120.62136286859915 31.315011218166283, 120.62145870966062 31.315043389221195, 120.62157127883992 31.315128903041916))",driveway,观成巷,巷（弄）
'-407520129',4095734712,4095734707,320508,姑苏区,南S,1,47.94,"MULTILINESTRING((120.62311137257412 31.31611157732375, 120.62314925816584 31.31589157951682, 120.62309291644212 31.315729814040044, 120.62305423308213 31.315705647651967))",non-driveway,洙泗巷,巷（弄）
'-407520130#3',4403743519,5398296842,320508,姑苏区,东E,3,66.73,"MULTILINESTRING((120.62502437371583 31.311737510973664, 120.62570890618932 31.3118664343482))",driveway,颜家巷,巷（弄）
'-419912498#0',4508902197,cluster_4199012336_427662663,320508,姑苏区,北N,1,49.14,"MULTILINESTRING((120.6103323425582 31.29223926131582, 120.61034896483251 31.292504463921702, 120.6103924757372 31.292678081225837))",driveway,无名,巷（弄）
'-419912498#2',4508902081,4508902197,320508,姑苏区,北N,1,73.83,"MULTILINESTRING((120.61052329601999 31.291589646712513, 120.61033286942444 31.29223503210989))",driveway,无名,巷（弄）
'-440363055#0',653812660,566834114,320508,姑苏区,北N,4,93.06,"MULTILINESTRING((120.64118259788684 31.30055878259428, 120.640992337986 31.301381901327783))",driveway,莫邪路,次干路
'-44044883#1',4580784815,430312146,320508,姑苏区,东E,3,113.76,"MULTILINESTRING((120.62366282182602 31.316232365347084, 120.62412596228612 31.316309667062086, 120.62483484057171 31.316432552964354))",driveway,旧学前,支路
'-44044883#3',4095734712,4580784815,320508,姑苏区,东E,3,40.85,"MULTILINESTRING((120.62317165060149 31.316145974581982, 120.6235920061672 31.316220140762237))",driveway,旧学前,支路
'-44044883#4',4095734696,4095734712,320508,姑苏区,东E,3,58.3,"MULTILINESTRING((120.62247493760647 31.31602411671938, 120.62307490213875 31.31612894018685))",driveway,旧学前,支路
'-44044883#5',4400766698,4095734696,320508,姑苏区,东E,3,78.16,"MULTILINESTRING((120.62150513740332 31.315887543358222, 120.62231566363569 31.315999429523114))",driveway,旧学前,支路
'-44044883#6',803397549,4400766698,320508,姑苏区,东E,3,61.04,"MULTILINESTRING((120.62087770667003 31.315772192144852, 120.62150461463811 31.31588744347722))",driveway,旧学前,支路
'-441761562#0',4713823533,cluster_cluster_1446611199_7809692840_cluster_1446611201_1446611202,320508,姑苏区,东E,1,207.46,"MULTILINESTRING((120.63035754909477 31.31966503843172, 120.63179120573596 31.319903817461263, 120.63214553290301 31.31997258882733, 120.63245143543587 31.3200368580971, 120.63249061402763 31.320045608051636))",non-driveway,胡厢使巷,巷（弄）
'-441761562#3',4394653462,4713823533,320508,姑苏区,东E,1,147.18,"MULTILINESTRING((120.62884026740177 31.31940133861307, 120.62885278507859 31.319404907023582, 120.62928057790575 31.31948911365167, 120.63017653810203 31.31963121072343, 120.63035504011789 31.31966454113902))",non-driveway,胡厢使巷,巷（弄）
'-442386636#0',4580786271,4400766697,320508,姑苏区,西W,1,221.22,"MULTILINESTRING((120.62671006601579 31.318979093368288, 120.62442651721338 31.318610524819007))",non-driveway,曹胡徐巷,巷（弄）
'-442386636#3',4394653462,4580786271,320508,姑苏区,西W,1,195.56,"MULTILINESTRING((120.62870965788643 31.31938539628913, 120.62778337697178 31.319153889472112, 120.62671310000202 31.318979600441263))",non-driveway,曹胡徐巷,巷（弄）
'-442386643#0',4508903927,4400766770,320508,姑苏区,西W,1,9.91,"MULTILINESTRING((120.61344283968185 31.316072470323718, 120.6133388791721 31.316070717265887))",driveway,河沿下塘,巷（弄）
'-442386643#1.13',cluster_cluster_5121497141_gneJ200_cluster_cluster_gneJ203_gneJ204_gneJ261,4508903927,320508,姑苏区,西W,1,262.58,"MULTILINESTRING((120.61628863341126 31.316249557146016, 120.61553529008248 31.316174140852763, 120.61511324900162 31.316142126795228, 120.61451822182056 31.31610437045889, 120.61353974205105 31.31607499395533))",driveway,蒲林巷,巷（弄）
'-442386645#0',4508903908,4400766780,320508,姑苏区,西W,3,11.4,"MULTILINESTRING((120.61353726043765 31.314691048027044, 120.61341831006872 31.314679726591432))",driveway,河沿下塘,巷（弄）
'-442386647#0',4463418321,4400766784,320508,姑苏区,南S,3,134.61,"MULTILINESTRING((120.60711183249913 31.313135009868635, 120.60727399481986 31.312364010553228, 120.60724747971564 31.311937902799446))",driveway,汤家巷,巷（弄）
'-442386647#1',4508903894,4463418321,320508,姑苏区,南S,3,109.22,"MULTILINESTRING((120.6069579460258 31.3141974813846, 120.60697591325534 31.314106001573858, 120.60700910458695 31.313956722374698, 120.60704744555152 31.31371184609461, 120.60706561139098 31.313438093111003, 120.60709651113152 31.313221578526555))",driveway,汤家巷,巷（弄）
'-442386647#3',4463418346,4508903894,320508,姑苏区,南S,3,168.84,"MULTILINESTRING((120.6067388035157 31.31571302948551, 120.60695709240606 31.314202155419878))",driveway,汤家巷,巷（弄）
'-442386647#4',566899869,4463418346,320508,姑苏区,南S,3,100.66,"MULTILINESTRING((120.60662808355048 31.31670081485882, 120.60669940354278 31.315949858775678, 120.6067256634516 31.315796391836987))",driveway,汤家巷,巷（弄）
'-442386647#6',566899870,566899869,320508,姑苏区,南S,3,140.92,"MULTILINESTRING((120.60637006616315 31.31794199588055, 120.60652463841389 31.3175629186906, 120.60659569190466 31.31686823723563, 120.60662806530068 31.31670153604937))",driveway,汤家巷,巷（弄）
'-442386648#0',4463418317,4400766784,320508,姑苏区,西W,3,121.17,"MULTILINESTRING((120.60857188081803 31.31208218250879, 120.6084573718558 31.31206570824149, 120.60731740693284 31.31189780865817))",driveway,景德路,次干路
'-442386648#1',4508903763,4463418317,320508,姑苏区,西W,3,68.39,"MULTILINESTRING((120.60937717707044 31.312199463117068, 120.60866890703198 31.3120962565099))",driveway,景德路,次干路
'-442386648#2',4463418318,4508903763,320508,姑苏区,西W,3,27.67,"MULTILINESTRING((120.60966790498802 31.312238970817067, 120.60938073572764 31.312199980364703))",driveway,景德路,次干路
'-442386648#3',567016187,4463418318,320508,姑苏区,西W,3,135.55,"MULTILINESTRING((120.61116116014763 31.312477823141652, 120.60976188653764 31.312252987291497))",driveway,景德路,次干路
'-442386648#4',566899843,gneJ296,320508,姑苏区,西W,3,171.64,"MULTILINESTRING((120.61357712908178 31.312706852426647, 120.6123392708126 31.312591742544004, 120.61178483868223 31.312540659611752))",driveway,景德路,次干路
'-442386648#4.181',gneJ296,567016187,320508,姑苏区,西W,4,32.01,"MULTILINESTRING((120.61169774577277 31.312561676937413, 120.61136350906958 31.312531104677607))",driveway,景德路,次干路
-442386648#5',4508903768,566899843,320508,姑苏区,西W,3,15.26,"MULTILINESTRING((120.61383239852013 31.312732072475356, 120.61367322971604 31.312716035120616))",driveway,景德路,次干路
'-442386648#6',4508903771,4508903768,320508,姑苏区,西W,3,95.84,"MULTILINESTRING((120.61492660289092 31.312853427320544, 120.61458959624282 31.312815957369995, 120.6143651010875 31.312790950121713, 120.61392836692842 31.312742334820555))",driveway,景德路,次干路
'-442386648#7',4508903772,4508903771,320508,姑苏区,西W,3,13.54,"MULTILINESTRING((120.61506883545786 31.31287455989508, 120.61492869839635 31.312853646648364))",driveway,景德路,次干路
'-442386648#8',cluster_4401986710_7411457738,4508903772,320508,姑苏区,西W,3,167.18,"MULTILINESTRING((120.61689370689582 31.31308658839517, 120.61515353938096 31.31288578448652))",driveway,景德路,次干路
'-442518548#1.9',cluster_cluster_cluster_5868813799_cluster_4401986707_4401986708_gneJ240_gneJ345,cluster_gneJ11_gneJ12_gneJ13,320508,姑苏区,西W,3,111.7,"MULTILINESTRING((120.61817815708103 31.307333559104784, 120.61741900678324 31.30725786786693, 120.61708485961223 31.30723272422292, 120.61701530934762 31.30723729539533))",driveway,憩桥巷,巷（弄）
'-442519315',4400766695,cluster_4401991416_gneJ208,320508,姑苏区,西W,1,356.6,"MULTILINESTRING((120.62029303420987 31.31791161358482, 120.61903177404842 31.317683843352345, 120.61810142232777 31.317536431260187, 120.61661394473703 31.31731030085725))",non-driveway,闾邱坊巷,巷（弄）
'-442711896',4403791402,4403791401,320508,姑苏区,北N,1,12.69,"MULTILINESTRING((120.62904941776218 31.325591200385894, 120.62902359301738 31.325703463097334))",non-driveway,步行道,步行道
'-44660545',566834103,1968260369,320508,姑苏区,北N,4,61.32,"MULTILINESTRING((120.62172096770232 31.33087753345056, 120.6217336440886 31.33143028252737))",driveway,齐门路,次干路
'-44660549',4380951298,4484963770,320508,姑苏区,西W,3,47.33,"MULTILINESTRING((120.63998417028706 31.301567024393773, 120.639489709992 31.30161060494407))",non-driveway,葑门路,次干路
'-44669518#0',5398292403,566899807,320508,姑苏区,北N,3,338.61,"MULTILINESTRING((120.63621168158583 31.29840761600098, 120.63614307934445 31.298828724080494, 120.63576021530488 31.301435901104224))",driveway,相王路,巷（弄）
'-44669518#1',4463434118,5398292403,320508,姑苏区,北N,3,160.66,"MULTILINESTRING((120.63643144084016 31.29696813165731, 120.63621217808688 31.298404558599387))",driveway,相王路,巷（弄）
'-44669520#3',4508902083,3212055263,320508,姑苏区,西W,3,94.22,"MULTILINESTRING((120.61971033020018 31.29178961952861, 120.61873251899416 31.2916600094114))",driveway,西二路,支路
'-44669520#4.14',cluster_4198991658_810140859,4508902083,320508,姑苏区,西W,3,72.84,"MULTILINESTRING((120.62047118462151 31.291884626140828, 120.61971389043968 31.291790046305184))",driveway,西二路,支路
'-44669522#0',4508903211,cluster_566899847_833668185,320508,姑苏区,北N,3,70.79,"MULTILINESTRING((120.62296404434713 31.30290113994291, 120.62283721563402 31.303530135271906))",non-driveway,平桥直街,支路
'-44669522#1',4508903072,4508903211,320508,姑苏区,北N,3,28.65,"MULTILINESTRING((120.6230061966079 31.30264063424745, 120.62296489704265 31.30289646574862))",non-driveway,平桥直街,支路
'-44669522#2',4508903012,4508903072,320508,姑苏区,北N,3,93.35,"MULTILINESTRING((120.62316605012121 31.301746363991878, 120.6230682198738 31.302258105902837, 120.62301628373514 31.302577776817014))",non-driveway,平桥直街,支路
'-44669522#3',4508902829,4508903012,320508,姑苏区,北N,3,97.69,"MULTILINESTRING((120.62332797466716 31.30087404835327, 120.62316654253713 31.3017434869645))",non-driveway,平桥直街,支路
'-44669523',cluster_4199012313_810140846,4508902465,320508,姑苏区,北N,3,196.17,"MULTILINESTRING((120.62443981587657 31.294905962645252, 120.62430611294558 31.29597722599906, 120.62411954707355 31.296652018123073))",driveway,乌鹊桥路,支路
'-44669525',803406786,566899837,320508,姑苏区,东E,3,185.32,"MULTILINESTRING((120.61260949792275 31.30664998466704, 120.61454737339399 31.306803806429887))",driveway,花街巷,巷（弄）
'-44669527#0',5121497040,cluster_gneJ344_gneJ345_gneJ346_gneJ347_gneJ348,320508,姑苏区,北N,3,64.58,"MULTILINESTRING((120.62235305120056 31.30852258281888, 120.6223463550088 31.308563315716892, 120.62222981354905 31.309095904637402))",non-driveway,五卅路,支路
'-44669527#1',5868817047,5121497040,320508,姑苏区,北N,3,146.24,"MULTILINESTRING((120.62241202036857 31.307066353728004, 120.62236765629594 31.308384498948094))",non-driveway,五卅路,支路
'-44669527#2',566899846,5868817047,320508,姑苏区,北N,3,152.73,"MULTILINESTRING((120.62248747282659 31.305551804821317, 120.62242886913766 31.30610738412118, 120.62241556333153 31.306925359137143))",non-driveway,五卅路,支路
'-44669532#1',803311154,cluster_4508903445_566899858,320508,姑苏区,西W,3,106.46,"MULTILINESTRING((120.61987563665862 31.306371314821448, 120.61875824981138 31.306322268874453))",driveway,通关坊,巷（弄）
