line_id,line_name,station_id,station_name,station_sequence,gd_longitude,gd_latitude,longitude,latitude
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10129956,桂花公园,15,120.641897,31.293815,120.63769279207791,31.295966979031363
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10129955,葑门西街,16,120.645838,31.296155,120.64162696525091,31.29829971254943
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130351,葑门,17,120.646424,31.299679,120.642211655677,31.301821352531544
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130350,葑门换乘站南,18,120.651437,31.300508,120.64721552936807,31.302641469404474
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130373,苏大东校区,19,120.652387,31.303589,120.64816349979199,31.305719597743263
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10129918,夏园新村,20,120.655082,31.305851,120.65085318160664,31.307975912002828
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10132316,百安居西,21,120.657348,31.306784,120.65311469420426,31.3089044333823
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130168,海关大楼,22,120.65829,31.313394,120.6540542943335,31.31551018255426
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130546,中央公园,23,120.662439,31.311862,120.6581951062364,31.313971038202947
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130548,师惠坊,24,120.667387,31.312661,120.66313290315561,31.314760360674093
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10964796,四季新家园,25,120.673911,31.313711,120.66964326043863,31.31579748608153
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130649,国际大厦西,26,120.674115,31.3175,120.66984652264202,31.319584673794182
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130504,国际大厦,27,120.675742,31.318724,120.67147003408094,31.320805108872833
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130503,苏州中心北,28,120.677726,31.320117,120.67344979612812,31.322193812035348
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10922823,沁苑邻里中心,29,120.677964,31.323477,120.6736870246282,31.325552121632835
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130501,湖畔花园,30,120.67862,31.325924,120.6743414627095,31.327996982535662
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV11028685,星湾学校西校区,31,120.684128,31.326975,120.6798380650962,31.32903725466688
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10132413,玲珑湾西,32,120.691042,31.329349,120.68673810039105,31.331397830540194
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10132657,玲珑湾北,33,120.697305,31.330256,120.69298918579071,31.33229371330547
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130117,玲珑湾东,34,120.700148,31.32737,120.69582730616196,31.329404089383786
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130103,艺术中心北,35,120.701168,31.325412,120.69684567620322,31.327445167242583
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10131079,圆融天幕街,36,120.713064,31.321836,120.70872306722764,31.323853233242712
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130772,久光百货,37,120.715221,31.318928,120.71087732743939,31.320943582696952
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130773,金鸡湖商业广场,38,120.719935,31.319453,120.71558530349715,31.32146290856161
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130022,九龙医院,39,120.726173,31.328121,120.72181587673536,31.330121561437466
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10132827,九龙医院北,40,120.727882,31.332447,120.72352293271486,31.334444543129717
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10131171,白塘景苑,41,120.732758,31.33428,120.72839489266103,31.33627326765765
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10131170,园区综保西区南,42,120.732674,31.336451,120.72831076991683,31.338443556051878
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10132667,星塘街北,43,120.744408,31.340014,120.74003906534861,31.34200008222581
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10132666,钟南街北,44,120.756248,31.341822,120.75187939405225,31.343807424914484
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10132665,苏虹东路西,45,120.761337,31.342609,120.75697037724328,31.344595766896767
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130152,亭苑街,46,120.768177,31.361836,120.7638132248993,31.363820020441516
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130140,唯亭学校,47,120.773429,31.362509,120.76906987283633,31.364496755254574
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV11316216,葑亭大道戈巷街,48,120.778494,31.363129,120.77414036021781,31.36512125322602
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10621400,畅苑新村,49,120.781819,31.36355,120.77746946959118,31.365545651629013
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130578,青苑四区,50,120.785061,31.363954,120.78071584466664,31.365953293403955
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130591,唯亭实验小学,51,120.78934,31.363915,120.78500119111042,31.365919748685744
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130155,园区二中东,52,120.790326,31.359366,120.78598911294132,31.361373543271046
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130154,东亭家园,53,120.783828,31.357756,120.77948164453285,31.35975582949766
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10130153,厦亭家园北,54,120.780786,31.356949,120.7764356924173,31.358945659328064
320500011123,108路(解放西路换乘枢纽站--金陵西路厦亭家园),320500011123_BV10132826,金陵西路厦亭家园,55,120.776506,31.355825,120.77215068351497,31.357817685977093
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130434,津梁街首末站,1,120.740929,31.307921,120.7365637522932,31.309919846104986
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130656,东湖林语,2,120.740773,31.311185,120.73640753610604,31.31318265551593
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10131082,西交大苏州附中,3,120.73877,31.313534,120.73440516098641,31.315531568050194
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10131081,园区二实小,4,120.734932,31.313221,120.73056922894517,31.315220638111658
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10131080,东湖大郡二期,5,120.731845,31.312973,120.72748433060623,31.31497469008937
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130018,湖东邻里中心,6,120.727203,31.3125,120.72284621535849,31.314505448312303
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130019,会心街,7,120.727188,31.315763,120.72283095647245,31.31776723101987
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130020,圆融大厦,8,120.726883,31.319462,120.722525929597,31.321465112201665
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130021,园区行政中心,9,120.726616,31.322742,120.72225890548548,31.324744132436177
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130104,九龙医院南,10,120.725014,31.325773,120.72065820942913,31.327775463151802
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130101,现代大道星湖街,11,120.719254,31.32552,120.71490461373146,31.32752842708628
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130102,国际博览中心东,12,120.711235,31.325802,120.70689638039832,31.327820195655377
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130114,国际博览中心,13,120.70517,31.325829,120.70084085071592,31.32785582659965
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130103,艺术中心北,14,120.701164,31.325583,120.69684166895983,31.327616111300685
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130651,凤鸣街南,15,120.693474,31.325378,120.68916574946604,31.32742400165357
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130650,沁苑小区,16,120.680903,31.323225,120.67661997203194,31.325294653647077
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130407,新加花园东,17,120.677075,31.322656,120.67279993770295,31.324733113916785
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130406,新加花园,18,120.672292,31.321836,120.66802696202261,31.323922554688366
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130166,新城邻里中心,19,120.668404,31.32122,120.66414709334612,31.32331422024349
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130123,新城花园,20,120.663971,31.320524,120.65972327552846,31.322626905324878
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130122,印象城北,21,120.658281,31.319631,120.65404479932303,31.32174486457337
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130121,东港二村,22,120.652634,31.318768,120.64840878900462,31.32089239109236
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129915,现代大道西,23,120.648712,31.315742,120.64449427383352,31.31787433546806
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129916,相门新村,24,120.649332,31.313559,120.64511333056264,31.315691097114044
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10964850,苏大北校区东,25,120.647713,31.311794,120.64349738770248,31.313929518362677
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130003,苏大理想眼科医院,26,120.644488,31.311094,120.64027806087806,31.313235119033756
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129997,相门,27,120.637626,31.309644,120.63342719310948,31.311796263316815
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129993,市一中,28,120.627582,31.307513,120.62339674059568,31.30967933247707
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129991,乐桥,29,120.625673,31.307161,120.62148988893085,31.30932963885866
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129989,养育巷,30,120.617322,31.305651,120.61314650654349,31.307828247199478
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129988,学士街,31,120.612846,31.305052,120.6086732985222,31.307232724373527
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129987,阊胥路,32,120.604262,31.304262,120.6000919358898,31.30644702016253
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129986,烽火路北,33,120.600182,31.303902,120.59601188972518,31.306087975169948
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129985,彩香新村北,34,120.592704,31.303212,120.58853154732515,31.305397853823425
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129562,彩香新村西,35,120.591662,31.300521,120.58748919612395,31.302707652695688
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129798,彩虹新村,36,120.588312,31.297496,120.58413721317821,31.299682704838403
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129799,附二医院,37,120.581701,31.296693,120.57752010081943,31.29887629408193
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129800,新城花园酒店,38,120.569453,31.294141,120.56525465929003,31.296313226277338
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129886,锦华苑,39,120.564245,31.29372,120.56003680538113,31.295885271048427
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV11379679,新地中心北,40,120.55954,31.293481,120.55532171796939,31.295638954691512
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129888,百合花公寓,41,120.555964,31.293216,120.55173733895326,31.29536782972699
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV11321630,狮子山,42,120.550694,31.292891,120.54645390281688,31.29503287894634
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130443,御花园,43,120.549371,31.289527,120.54512760458825,31.291667537517256
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130444,馨泰花园西出口,44,120.550078,31.282808,120.54583707580852,31.284952717120863
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130253,新区一中,45,120.546059,31.278898,120.54180720201285,31.281035871829253
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10130254,新升新苑南,46,120.541077,31.277994,120.536810482611,31.280121005865105
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129897,新区水厂,47,120.531597,31.276714,120.52729992625896,31.27881808354593
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129904,竹园路金枫路西,48,120.527351,31.276211,120.52303930444707,31.27830402839218
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129898,新华路,49,120.521851,31.27556,120.51751964959041,31.277638130643133
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129836,中华园大酒店,50,120.517776,31.272909,120.51342982561171,31.274976649043992
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129837,天平大酒店,51,120.5177,31.26622,120.51335409800313,31.26829026477028
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129838,木渎天虹,52,120.51767,31.26405,120.51332416637138,31.266121107571614
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129839,木渎,53,120.517622,31.259436,120.51327637061534,31.261508960513357
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV10129841,木渎人民医院,54,120.51543,31.255291,120.51107648695488,31.257359423163148
320500010306,2路(津梁街首末站--木渎古镇严家花园),320500010306_BV11317787,木渎古镇严家花园,55,120.508997,31.256319,120.50461883638424,31.258368034764064
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10398600,灵岩山首末站2,1,120.507568,31.257438,120.50318421949905,31.259482289871166
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV11317787,木渎古镇严家花园,2,120.509414,31.256159,120.50503745771272,31.258209344050528
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129841,木渎人民医院,3,120.514297,31.255334,120.50993919898016,31.257399100825502
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129839,木渎,4,120.517743,31.259375,120.51339782741523,31.261448335218795
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129838,木渎天虹,5,120.517786,31.262839,120.5134407000072,31.26491096190023
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129837,天平大酒店,6,120.517813,31.265842,120.51346755116106,31.267912751377676
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129836,中华园大酒店,7,120.517895,31.273116,120.51354925239042,31.275183904267276
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129898,新华路,8,120.522335,31.275534,120.51800541526163,31.277613499803667
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129904,竹园路金枫路西,9,120.527969,31.276172,120.52365947375927,31.278266710070017
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129897,新区水厂,10,120.532478,31.276714,120.52818390180525,31.27882036640759
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130254,新升新苑南,11,120.540421,31.277791,120.53615247970889,31.279916550976694
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130253,新区一中,12,120.545972,31.27875,120.54171996435302,31.280887743886957
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130444,馨泰花园西出口,13,120.550091,31.28342,120.54585006066245,31.285564492658313
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130443,御花园,14,120.549479,31.289905,120.54523586818297,31.2920456072776
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV11321630,狮子山,15,120.551276,31.292852,120.54703745420747,31.294995058702373
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129888,百合花公寓,16,120.555838,31.293134,120.55161103864373,31.29528563377967
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV11379679,新地中心北,17,120.559266,31.293398,120.5550471027267,31.29555552838405
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129886,锦华苑,18,120.562444,31.293529,120.55823208158974,31.295691617749107
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129800,新城花园酒店,19,120.569353,31.294032,120.565154491462,31.296204143879095
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129799,附二医院,20,120.581597,31.296532,120.57741599788159,31.298715283412875
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129798,彩虹新村,21,120.588694,31.297391,120.58451950649726,31.299577901503277
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129562,彩香新村西,22,120.591788,31.300434,120.58761527527703,31.302620719727756
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129985,彩香新村北,23,120.592161,31.303047,120.58798827079328,31.30523279315518
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129986,烽火路北,24,120.599436,31.303702,120.59526579906438,31.305888124272393
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129987,阊胥路,25,120.60352,31.304084,120.59935000024461,31.306269290437783
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129988,学士街,26,120.613381,31.304887,120.6092080331755,31.307067441040275
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129989,养育巷,27,120.617682,31.305473,120.61350626052352,31.307650021777288
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129991,乐桥,28,120.625122,31.306775,120.62093950519416,31.30894439168625
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10131202,双塔,29,120.630773,31.307188,120.62658390991939,31.309350568979156
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129997,相门,30,120.6374,31.309397,120.63320155214501,31.31154968700396
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130003,苏大理想眼科医院,31,120.644453,31.310959,120.64024313144948,31.31310022711468
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10964850,苏大北校区东,32,120.647977,31.311727,120.64376092236341,31.313862098119763
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129916,相门新村,33,120.649579,31.313546,120.64535988216089,31.31567767786974
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10129915,现代大道西,34,120.64908,31.31526,120.64486164823704,31.317391888120504
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130121,东港二村,35,120.652457,31.318594,120.64823213657573,31.32071876866322
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130122,印象城北,36,120.658668,31.319562,120.65443103860505,31.321675176637704
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130123,新城花园,37,120.663741,31.32036,120.65949375848464,31.322463400516867
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130166,新城邻里中心,38,120.668585,31.321115,120.66432772696105,31.323208913281707
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130406,新加花园,39,120.674054,31.321979,120.66978527978839,31.32406212987116
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130650,沁苑小区,40,120.679197,31.322704,120.67491753490415,31.32477706645369
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130651,凤鸣街南,41,120.693199,31.325182,120.68889129001006,31.32722855102872
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130103,艺术中心北,42,120.701037,31.325399,120.69671490618794,31.327432380556658
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130114,国际博览中心,43,120.7052,31.325673,120.70087081433986,31.32769983839409
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130102,国际博览中心东,44,120.711693,31.325642,120.7073537219876,31.327659640524267
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130101,现代大道星湖街,45,120.721402,31.325451,120.71705009874232,31.327457137684803
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130104,九龙医院南,46,120.725408,31.325634,120.72105182902723,31.327636151772314
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130021,园区行政中心,47,120.726476,31.323316,120.72211898970674,31.325318044033377
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130020,圆融大厦,48,120.726775,31.319618,120.72241801736749,31.321621147655243
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130019,会心街,49,120.727088,31.315868,120.72273103984871,31.317872276996418
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130018,湖东邻里中心,50,120.726667,31.312665,120.7223106996596,31.31467084709052
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10131080,东湖大郡二期,51,120.73171,31.312873,120.72734943875552,31.314874821338197
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10131081,园区二实小,52,120.735616,31.313194,120.73125282270603,31.31519326098809
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10131082,西交大苏州附中,53,120.73924,31.313477,120.73487495786996,31.31547438784981
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130656,东湖林语,54,120.740686,31.310495,120.73632062599987,31.312492949881683
320500010305,2路(灵岩山首末站2--津梁街首末站),320500010305_BV10130434,津梁街首末站,55,120.740716,31.308168,120.73635080954374,31.310166828359787
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129729,南环桥,1,120.651467,31.282444,120.64724695476566,31.284584665613988
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129972,翠园新村,2,120.637548,31.284453,120.63335136965985,31.28661533622711
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129957,南园桥北,3,120.636102,31.291953,120.63190689235107,31.294114381834408
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10959414,桂花新村北,4,120.637405,31.293437,120.63320784960565,31.295595915374324
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129956,桂花公园,5,120.641871,31.293815,120.63766683445488,31.295967019697922
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129955,葑门西街,6,120.645833,31.296163,120.6416219732699,31.298307717624592
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10130351,葑门,7,120.646419,31.299679,120.64220666442377,31.301821360835824
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10130350,葑门换乘站南,8,120.65145,31.300508,120.64722850517464,31.302641446648977
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10808229,夏家浜路,9,120.655612,31.300816,120.65138257080264,31.30294191130883
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10341210,港华燃气,10,120.659857,31.296706,120.65561955094124,31.298825738823336
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10130199,国际科技园,11,120.669353,31.296285,120.66509618120602,31.29838695099236
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10130433,国际科技园东,12,120.674045,31.296354,120.66977841403336,31.298446943955103
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10130200,城邦花园,13,120.682587,31.296233,120.67830275064125,31.298309796651882
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129924,高尔夫花园,14,120.687856,31.296094,120.68356112557777,31.298161133319024
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129925,李公堤南,15,120.696493,31.296024,120.69218152288366,31.298076012230513
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129926,金鸡湖大酒店,16,120.699384,31.296463,120.69506723362194,31.29851005040968
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129927,金湖,17,120.709327,31.297977,120.70499356472868,31.300008367496584
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129941,邻瑞广场北,18,120.716675,31.298775,120.71233108373129,31.30079653381096
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129944,大地乐章西,19,120.723338,31.298008,120.71898626067075,31.300022593808688
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129928,大地乐章东,20,120.726506,31.295938,120.72215124859292,31.29795047185521
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129929,荷韵新村,21,120.730443,31.295343,120.72608487570254,31.297352528790302
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10129930,联丰广场,22,120.735359,31.295595,120.7309974453829,31.297601225179637
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV11336897,斜塘医院,23,120.737886,31.298151,120.73352286353119,31.30015490749327
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10131478,莲香新村北区,24,120.742795,31.299232,120.73842987869337,31.301233619431276
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10131365,奥体中心西,25,120.745091,31.304154,120.74072493149417,31.3061531362612
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10131180,方洲小学南,26,120.749512,31.308762,120.74514515052795,31.310758841759075
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10131181,园区外国语学校,27,120.753441,31.308828,120.74907449844837,31.310824978045403
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10501788,儿童医院南,28,120.759119,31.309084,120.75475415617564,31.311082145311637
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10131173,锦溪苑,29,120.764983,31.30934,120.76062129857421,31.311340616641854
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10130092,凤凰城,30,120.766315,31.307426,120.76195437592823,31.309428109302537
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10130116,凤凰城南,31,120.766235,31.303799,120.76187462210277,31.305802462997853
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10130091,苏州中学园区校,32,120.771332,31.302452,120.76697588958025,31.304459461587594
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10421820,2.5产业园,33,120.776853,31.306927,120.77250216093738,31.308937504415834
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10131637,中新大道东凤里街,34,120.780781,31.310074,120.7764346036276,31.312087306449904
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10131638,中新大道东长阳街,35,120.789146,31.310455,120.7848113534906,31.312478258165555
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10131639,中新大道东胜港街,36,120.794998,31.31072,120.79067285495499,31.312751360890257
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10131640,中新大道东星龙街,37,120.803764,31.311234,120.79945472968805,31.313278932188407
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10131090,中新大道东青丘街,38,120.80986,31.312513,120.80556262988814,31.314567866642037
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10130082,兴浦路北,39,120.823959,31.315073,120.81969101182094,31.31715269323032
320500010770,27路(南环桥--胜浦首末站东),320500010770_BV10130108,金胜路,40,120.825188,31.311176,120.82092297624722,31.31325947713048
